313;191;306;62
319;191;302;65
322;185;298;68
323;177;294;71
324;177;290;72
328;172;287;75
331;171;283;77
333;168;276;79
337;166;272;81
340;163;271;84
345;163;269;86
347;167;272;84
346;170;272;78
345;175;286;73
345;179;302;67
341;183;320;64
336;187;344;64
331;187;368;67
330;187;392;81
331;192;407;96
331;194;420;110
331;199;427;124
331;203;434;137
332;206;438;154
332;206;440;165
332;208;440;175
334;209;442;180
334;211;439;179
336;214;438;172
339;216;434;165
341;220;425;158
344;223;417;148
348;223;406;139
351;222;393;131
357;222;379;129
360;219;367;126
364;214;356;124
368;211;346;126
368;211;340;125
370;211;340;130
371;208;340;127
369;210;350;127
366;211;360;127
364;211;375;127
359;213;395;132
355;214;416;140
350;213;438;153
348;211;458;174
346;208;472;194
346;208;480;217
344;208;479;233
344;211;476;242
340;215;476;243
337;218;476;240
335;221;477;233
335;222;477;223
335;226;472;211
338;231;471;192
340;231;460;172
349;236;448;155
354;242;431;137
359;247;409;124
374;241;385;116
383;239;361;116
390;239;340;119
398;234;327;123
403;233;313;130
408;227;307;137
411;225;301;142
414;225;299;149
418;223;299;154
420;223;303;158
423;226;307;164
423;225;316;161
420;226;330;159
419;227;346;156
415;228;369;148
410;232;396;143
404;234;420;136
400;234;446;129
392;235;467;130
389;237;481;134
384;235;489;146
384;234;488;160
384;231;481;175
385;227;475;186
386;223;464;201
387;220;452;208
389;217;443;215
388;215;431;221
390;210;420;223
390;205;409;224
388;200;400;224
388;194;392;221
384;191;386;216
384;186;379;211
380;185;368;208
380;185;363;199
379;186;376;185
378;190;353;184
376;194;354;177
371;195;360;175
364;198;371;168
356;199;385;168
351;202;404;168
343;203;423;174
338;204;440;180
334;207;449;188
329;211;452;192
325;219;448;188
319;225;444;183
316;231;437;173
312;235;430;167
310;243;422;158
313;243;409;144
315;248;397;137
319;250;379;126
326;251;357;120
333;250;337;120
339;249;315;120
344;244;296;126
351;242;276;134
355;239;263;145
360;233;253;158
364;233;244;171
366;226;243;182
367;226;244;191
368;225;249;192
368;223;255;192
368;223;268;181
368;227;285;169
365;231;305;155
360;234;329;136
356;236;354;124
355;238;381;116
350;238;406;114
348;235;425;118
346;232;438;128
346;226;444;141
347;222;444;155
351;214;441;170
355;208;433;182
358;200;427;192
362;192;417;203
366;185;408;210
368;178;400;215
370;171;396;216
371;168;389;214
372;164;388;204
371;166;387;194
371;167;378;165
370;167;388;164
368;170;389;153
369;175;391;140
369;179;391;127
371;187;391;113
371;186;395;104
372;191;403;96
372;196;413;91
372;196;427;87
372;196;442;87
364;197;460;93
363;198;477;106
362;202;490;122
362;204;498;142
363;206;504;163
360;208;507;183
360;210;508;201
359;213;501;218
357;216;495;231
357;216;488;240
344;216;480;244
348;221;469;243
346;219;457;236
347;220;440;225
343;214;425;212
347;219;404;192
348;219;383;175
351;212;359;152
352;210;336;133
355;209;311;120
359;214;292;108
360;206;273;101
362;204;259;97
366;198;248;102
369;195;243;110
370;187;238;121
372;183;236;133
375;180;237;146
376;174;237;159
380;172;245;170
383;171;246;177
391;171;249;180
400;176;252;180
404;180;258;172
407;184;271;164
405;187;304;152
399;194;349;141
391;199;404;136
383;199;459;140
376;203;491;152
