339;179;183;133
335;189;190;120
330;199;195;104
322;209;206;94
316;213;215;82
302;216;229;77
295;221;241;70
282;225;254;66
274;227;268;65
262;225;282;65
251;225;293;66
242;221;305;73
233;218;312;81
226;215;320;85
218;209;325;90
210;204;330;97
206;200;334;104
200;190;339;109
197;181;346;117
192;169;349;128
189;157;354;143
191;140;352;161
196;124;348;181
202;109;337;199
214;93;321;214
229;87;306;229
242;78;286;234
258;79;268;241
273;75;246;233
286;82;226;227
298;88;209;217
310;97;198;203
322;109;190;190
325;121;185;175
329;133;183;161
329;147;181;148
328;157;183;136
326;169;188;121
319;177;190;112
314;182;198;101
312;190;205;93
305;198;213;86
294;201;223;78
289;208;232;72
282;213;244;69
276;217;255;65
266;215;266;61
256;217;282;61
247;214;294;61
240;210;309;65
233;207;322;70
226;198;334;81
222;187;346;90
216;180;357;105
210;169;365;123
207;157;370;143
209;146;366;162
214;132;366;185
218;119;355;203
225;107;342;222
235;98;324;230
246;93;307;237
260;89;287;249
270;90;271;255
285;92;254;254
295;92;242;244
304;95;229;241
310;101;219;236
315;107;213;233
315;107;206;231
316;109;204;231
316;109;202;229
314;112;196;227
314;117;194;225
314;119;192;223
317;118;191;219
322;124;187;211
330;131;185;205
334;140;178;193
338;151;174;182
339;164;173;169
340;172;172;153
340;185;176;140
332;197;184;123
326;208;190;106
318;216;204;93
309;221;219;81
298;225;234;71
288;225;252;63
278;225;267;59
267;223;283;58
262;220;298;58
251;215;314;62
248;211;326;69
243;209;338;73
239;201;346;83
237;198;353;90
238;197;357;97
237;195;360;104
240;189;361;105
238;191;359;108
238;195;356;109
233;196;355;113
233;197;352;112
232;198;350;113
227;201;346;113
227;201;344;114
227;201;344;114
223;201;342;117
221;200;342;117
221;200;342;120
218;196;340;120
218;196;340;120
218;198;341;121
215;197;338;119
215;197;338;122
215;197;338;123
215;197;337;121
215;197;337;121
215;197;337;121
215;197;337;121
215;197;337;121
215;197;337;121
216;197;336;121
219;200;336;119
219;200;336;120
219;200;339;122
217;199;340;122
217;197;343;124
219;197;346;125
219;194;348;125
221;194;353;121
221;194;355;119
222;197;360;118
222;197;362;113
223;202;365;109
225;203;370;109
226;205;370;104
232;207;372;108
236;205;372;108
238;204;371;105
238;204;373;105
238;205;374;103
237;208;370;104
238;209;371;104
233;208;371;104
230;208;368;104
231;208;367;109
229;208;365;109
229;208;363;113
228;208;361;115
225;208;356;120
223;208;352;125
221;208;350;129
220;208;350;129
217;208;348;131
218;206;346;131
218;206;346;129
218;203;345;126
218;203;342;123
219;205;342;121
219;205;342;121
220;206;338;121
220;206;338;121
218;206;338;121
217;207;337;121
217;207;337;121
217;207;338;121
218;203;341;118
218;203;342;113
218;202;343;108
218;200;346;105
218;200;346;96
218;200;346;91
219;204;346;85
222;207;346;79
226;210;342;77
230;208;342;77
236;209;342;79
236;209;340;79
238;209;340;79
236;211;342;80
236;214;346;83
236;214;346;83
235;214;346;86
235;214;346;90
234;214;347;89
234;214;348;93
235;212;350;97
233;213;350;97
230;213;350;97
228;212;350;101
227;209;350;104
223;205;350;105
222;205;348;109
220;205;348;111
219;205;343;116
219;203;342;118
219;203;340;117
219;203;335;117
219;203;334;119
219;203;331;117
219;203;330;114
219;203;327;111
219;203;326;109
222;205;325;108
222;205;325;105
222;205;322;104
224;208;321;104
224;208;322;101
223;210;316;95
226;214;312;91
228;217;305;85
234;220;296;80
242;222;286;73
251;221;275;69
258;221;260;68
270;219;247;70
284;213;234;77
296;206;217;86
308;198;204;97
318;191;190;111
322;180;182;130
329;171;178;147
333;162;177;165
333;152;178;184
336;142;180;200
334;136;189;217
330;128;198;232
324;119;208;244
317;112;221;255
311;108;233;265
297;104;253;273
286;98;266;269
277;100;277;277
268;97;293;277
258;100;307;271
249;102;319;268
241;107;330;262
237;112;336;260
233;116;342;254
229;119;345;250
228;121;346;251
228;121;349;251
228;121;347;249
228;121;348;251
228;121;348;251
228;121;349;245
222;123;350;242
218;127;354;235
210;134;360;226
206;141;364;213
202;153;368;199
196;162;370;177
194;178;370;156
197;195;365;137
205;209;352;117
215;221;341;101
226;232;326;89
242;240;307;81
256;245;288;77
269;243;270;70
286;243;250;75
299;237;231;81
311;234;215;91
320;227;200;101
327;219;189;114
332;209;182;129
334;202;176;141
338;196;174;153
334;190;171;165
337;185;171;175
338;178;171;187
340;173;174;200
337;169;177;209
334;161;178;219
334;157;182;228
331;146;189;235
326;136;196;243
319;130;204;250
309;121;215;260
298;112;230;264
282;103;252;270
261;97;276;269
244;97;296;261
224;102;317;249
207;112;334;232
198;123;350;213
190;137;358;190
185;157;363;166
187;174;362;141
191;191;355;116
199;208;345;98
211;220;331;82
222;229;313;73
234;237;294;63
251;241;278;63
260;241;258;64
273;242;240;66
284;241;224;73
295;237;212;83
306;231;198;95
313;224;186;108
318;217;177;123
322;211;168;137
319;204;162;151
322;197;162;165
322;189;160;179
324;183;162;191
322;177;168;201
321;172;172;212
322;169;177;219
320;166;181;227
313;163;186;235
309;161;193;241
308;161;197;244
305;158;203;249
301;156;208;252
296;152;210;251
297;151;211;251
297;151;209;248
302;153;206;245
305;154;202;239
311;160;194;230
318;166;185;219
321;173;178;202
324;183;170;185
322;196;168;165
318;207;169;144
312;217;174;124
298;221;185;105
290;235;198;92
276;238;215;81
266;241;228;75
253;233;244;73
247;242;256;73
245;242;266;74
244;244;270;77
246;241;267;78
250;237;262;82
262;237;253;81
274;233;238;83
290;227;221;87
306;216;204;97
322;205;186;112
334;185;172;134
333;160;167;165
338;138;175;200
326;117;197;228
309;100;230;248
286;87;267;252
262;85;305;245
241;91;335;226
219;104;355;197
209;123;368;165
205;143;370;134
209;166;362;105
226;186;350;80
245;201;328;64
266;209;302;52
288;210;278;48
310;206;248;53
330;198;226;68
346;185;208;91
354;173;195;118
357;157;189;151
355;137;190;181
352;126;206;209
341;115;222;229
326;105;244;245
308;96;269;255
290;94;294;261
270;97;317;260
256;105;337;250
241;113;352;239
228;131;365;227
220;145;374;213
215;163;379;196
213;180;382;182
216;198;382;167
219;212;379;154
224;222;379;145
229;231;373;141
235;238;371;133
240;241;366;127
242;249;363;124
246;249;359;117
251;254;354;114
255;256;350;112
255;256;346;109
255;256;346;109
255;256;346;109
250;256;346;109
250;256;346;109
247;256;348;112
244;254;353;113
