229;232;366;136
229;227;372;142
233;228;372;142
238;234;371;137
248;243;366;130
261;252;356;119
276;261;339;111
298;268;318;104
325;264;295;109
348;257;271;118
366;243;251;137
380;227;236;157
388;208;230;183
391;189;233;207
392;171;239;229
388;160;248;242
382;151;258;251
377;143;264;254
375;138;267;253
374;136;267;250
374;136;265;246
375;137;263;242
378;141;262;239
379;143;260;235
382;147;257;233
382;150;254;229
383;154;251;227
384;159;250;223
383;159;247;222
384;163;245;219
383;167;242;215
381;171;239;213
380;174;238;211
380;178;235;209
378;181;234;208
377;185;232;205
375;187;230;202
371;187;229;199
369;189;226;197
366;193;223;196
362;196;221;194
360;200;218;194
358;201;217;194
355;202;213;195
352;202;213;195
351;202;210;194
350;202;210;192
348;201;209;191
346;201;208;187
346;202;208;187
346;203;208;184
346;203;206;183
348;204;208;183
348;204;210;179
348;205;211;177
347;203;211;172
346;205;213;165
346;209;216;158
346;211;220;151
344;216;226;142
342;219;229;135
339;223;235;131
335;227;242;123
332;229;251;118
327;233;258;111
321;232;267;105
317;236;279;99
309;235;291;97
302;231;305;96
293;227;318;97
286;223;331;99
280;217;345;107
273;211;359;115
267;202;369;126
265;193;378;140
263;186;387;156
264;178;396;175
266;171;396;192
270;163;398;213
275;156;394;231
282;151;386;249
290;147;376;262
297;143;366;271
302;143;357;275
303;142;354;274
300;142;356;271
295;143;364;266
287;144;374;257
279;150;385;246
272;156;393;230
266;167;400;212
262;177;405;191
264;188;404;165
267;198;395;143
274;206;380;123
284;214;361;101
294;218;334;87
308;220;308;79
322;216;277;80
332;211;250;92
341;203;225;112
343;193;205;134
343;187;199;162
342;178;194;189
338;171;196;210
334;167;202;220
333;166;202;217
336;169;198;200
337;180;194;175
333;192;197;140
321;205;212;108
303;213;238;88
279;214;267;68
256;209;301;72
238;199;333;83
220;183;351;109
208;168;362;144
204;152;356;179
202;140;340;210
205;131;324;231
208;127;312;242
211;124;307;248
213;126;312;247
207;135;326;239
202;151;342;218
198;176;354;194
208;207;354;159
225;231;342;131
246;248;324;115
263;252;302;107
274;251;290;103
281;250;282;106
281;251;282;106
280;253;286;109
275;252;294;110
270;251;302;112
260;247;307;114
254;244;316;113
249;238;320;113
244;233;325;111
241;226;330;111
238;217;333;107
237;210;335;105
234;202;339;105
231;194;338;109
230;185;338;111
227;180;342;117
227;175;344;123
225;172;348;127
224;171;351;132
224;170;354;140
225;171;354;144
225;175;354;149
225;178;356;153
224;182;354;155
222;183;350;153
220;187;345;149
214;191;340;142
210;195;333;131
208;201;327;118
206;205;317;109
203;209;303;97
200;211;294;90
194;208;282;86
186;206;271;84
176;204;264;83
170;201;259;85
169;199;256;88
171;199;254;88
172;202;257;91
177;202;258;91
180;203;264;91
184;207;270;91
191;210;277;91
201;215;286;90
214;219;298;91
229;224;309;90
246;228;322;91
262;231;334;91
282;230;344;91
294;232;352;88
305;233;358;90
314;231;360;87
321;229;363;86
326;227;364;86
330;227;366;85
330;227;366;85
329;227;365;85
326;227;362;85
319;229;359;85
312;231;355;86
299;233;349;86
282;235;339;87
264;236;330;88
249;236;318;88
231;235;307;90
217;235;294;91
206;231;283;94
198;227;274;94
193;223;266;97
190;219;259;98
189;216;254;100
192;215;250;103
193;215;250;103
195;212;249;106
197;216;250;107
201;217;250;108
202;220;252;109
203;220;254;109
205;223;255;110
207;225;259;111
210;230;263;113
214;233;268;115
218;237;275;119
223;241;282;123
229;245;293;126
236;248;304;129
244;250;316;131
253;253;325;132
263;252;337;132
270;254;344;131
278;251;348;127
285;251;350;123
289;248;350;120
293;247;349;115
297;243;342;108
300;239;336;101
305;235;327;95
309;231;315;90
314;223;302;85
318;218;290;83
323;209;277;83
323;200;263;87
323;193;251;91
323;187;239;98
321;180;226;105
318;178;215;114
317;176;203;124
316;173;192;138
314;168;184;156
311;165;182;175
310;157;178;199
304;150;182;219
297;147;191;239
290;140;202;251
282;139;214;256
275;136;221;255
275;134;222;250
281;129;218;242
290;125;210;230
303;125;198;214
318;130;186;191
328;137;182;162
334;149;180;128
332;162;190;96
324;178;215;67
308;185;247;45
288;189;289;37
266;184;332;55
249;166;369;75
240;136;387;123
245;106;384;165
262;85;362;203
288;75;337;220
312;76;308;225
329;83;286;226
341;91;272;223
348;94;266;219
347;91;268;221
340;83;279;223
322;75;301;226
298;71;325;224
273;75;342;202
249;91;367;185
234;119;378;153
230;147;377;120
238;175;356;91
257;195;335;71
281;201;304;58
304;192;265;55
326;179;234;68
340;163;205;89
346;138;198;126
338;117;195;159
328;99;206;192
311;91;222;213
294;83;237;225
281;83;248;233
271;87;254;237
270;89;250;239
274;89;242;238
282;91;230;231
298;95;213;217
312;101;198;199
326;117;186;171
332;143;179;135
330;166;190;103
312;187;214;75
287;199;246;61
259;198;284;51
234;187;323;66
216;167;348;95
211;143;364;133
214;119;363;168
226;99;349;194
243;87;333;211
261;81;317;223
281;77;302;228
298;78;287;230
310;83;278;229
322;87;273;228
327;88;270;227
332;86;273;228
329;82;281;229
323;78;290;229
315;74;301;232
306;72;312;229
296;72;324;226
285;75;333;221
274;81;339;216
267;87;342;214
261;97;345;212
258;107;346;211
254;115;346;211
254;124;340;213
254;128;338;215
258;127;334;222
262;125;332;226
265;122;330;231
268;119;330;234
270;116;328;236
270;112;324;237
271;112;319;240
273;111;311;239
273;111;306;239
272;109;300;241
271;110;295;242
270;113;291;242
267;113;285;243
267;115;282;244
266;115;276;245
266;111;270;243
270;109;262;238
280;103;254;231
294;100;245;223
308;100;236;213
326;105;227;200
342;114;218;186
355;131;212;168
360;147;208;149
360;167;212;129
353;184;220;110
344;198;230;92
334;207;244;81
327;213;257;74
322;216;266;71
322;215;268;70
327;213;260;72
336;207;246;77
346;194;227;91
354;173;210;109
355;151;201;139
348;125;202;170
332;101;218;202
305;83;243;224
271;83;274;231
238;84;302;228
211;103;323;207
194;124;336;186
187;147;338;166
186;159;335;150
185;161;333;143
184;155;333;142
185;142;334;149
188;123;337;160
197;104;327;175
213;88;314;192
234;72;290;195
260;64;267;212
287;67;242;209
314;79;220;197
332;104;203;177
346;131;196;155
342;162;194;125
326;190;205;102
306;209;222;83
282;219;243;74
266;222;264;71
253;227;275;71
250;227;279;75
256;232;272;78
269;236;257;80
284;236;235;86
299;231;210;104
311;214;188;132
316;191;178;175
313;168;190;215
295;147;218;248
264;135;251;262
237;132;280;266
214;142;302;259
199;151;316;252
192;161;326;242
186;167;331;233
187;170;336;229
190;166;339;228
194;157;340;235
203;145;334;242
221;131;318;251
253;119;290;253
290;117;254;254
327;132;222;239
350;160;197;211
350;194;190;179
335;220;198;143
322;238;214;122
308;243;232;107
303;247;241;103
306;246;238;103
317;236;223;107
328;220;203;124
337;197;187;153
338;166;188;189
325;134;206;227
296;107;242;248
260;99;#;#
226;111;319;236
201;140;346;206
196;179;350;165
211;212;341;132
231;236;322;111
252;247;299;100
266;253;282;96
272;256;274;96
272;255;275;96
262;253;285;95
250;246;304;95
234;229;329;100
221;206;356;115
214;172;372;147
220;138;374;188
238;105;352;222
269;82;314;229
307;78;275;238
342;92;230;216
362;122;208;179
365;157;200;135
351;188;214;96
325;210;241;63
294;212;272;51
266;211;306;51
246;201;333;63
230;191;350;79
218;183;358;95
216;176;360;106
214;174;361;105
217;179;357;100
222;187;347;84
234;196;330;68
253;204;306;51
278;200;275;42
305;195;235;47
327;175;196;63
340;148;180;103
342;119;178;155
330;93;201;197
306;72;242;223
277;65;#;#
246;71;330;214
225;89;360;187
214;120;375;153
216;150;375;120
230;176;369;90
249;195;345;72
270;207;323;59
291;208;295;56
314;210;269;57
330;208;250;70
344;203;236;87
352;197;226;105
358;191;222;119
359;187;218;129
363;183;217;137
365;182;218;139
365;185;222;134
362;191;226;126
355;202;236;114
344;211;248;99
326;217;266;87
306;220;288;75
284;223;311;73
263;216;335;77
244;203;358;91
230;186;375;111
222;161;382;144
221;139;376;179
230;112;353;219
250;92;316;242
281;85;270;247
308;91;223;233
334;115;193;204
341;155;178;161
327;193;182;122
294;216;202;90
261;227;232;70
229;225;265;64
205;213;290;70
190;202;308;84
184;195;314;95
183;197;314;95
189;205;306;89
204;219;288;77
225;227;264;66
256;227;230;66
282;213;194;82
306;187;166;120
310;153;158;171
299;116;185;219
265;90;227;251
227;88;278;248
194;109;317;223
177;146;334;181
182;189;329;135
199;218;310;103
222;234;282;82
242;240;254;74
258;240;238;75
266;237;226;76
266;238;226;79
262;235;234;77
250;235;245;75
236;229;265;69
221;219;287;68
206;199;313;76
193;173;344;97
198;144;360;135
200;108;351;179
225;78;#;#
263;63;276;220
302;68;225;215
335;96;194;182
346;140;181;133
333;180;190;91
304;199;218;59
264;210;258;43
234;204;297;50
213;191;322;66
201;182;337;85
196;179;342;94
199;184;342;94
209;196;334;83
224;211;317;70
248;220;289;58
278;220;252;53
304;207;212;65
325;181;177;96
333;153;165;146
327;118;178;193
302;88;214;230
266;79;259;241
227;82;304;231
196;106;333;206
182;142;347;163
185;183;342;125
206;212;318;92
232;228;287;72
259;235;254;70
280;234;223;75
292;231;203;86
298;230;195;95
296;231;198;100
289;236;208;99
275;239;221;95
258;239;238;88
238;238;259;83
218;226;282;83
202;209;306;86
191;190;329;98
186;162;346;126
189;129;350;160
199;103;334;195
225;79;302;222
261;69;255;229
294;73;217;216
324;98;186;189
335;135;171;150
328;170;174;106
302;194;194;75
#;#;225;55
241;211;262;50
218;207;291;62
205;198;310;75
197;193;320;83
197;195;322;87
202;202;317;83
214;211;303;71
234;221;285;63
262;225;256;58
285;214;220;64
311;195;186;83
329;171;162;123
326;136;167;174
310;101;194;219
279;81;234;238
242;80;282;240
207;95;319;219
183;127;339;187
180;173;#;#
194;207;330;112
218;234;303;88
247;243;265;79
273;245;234;81
287;243;214;91
294;241;204;99
291;245;205;100
284;249;214;99
270;252;227;93
252;251;246;87
231;246;269;86
214;231;294;88
198;213;321;103
186;187;342;131
183;157;354;171
192;127;336;211
215;102;302;233
250;88;263;250
286;93;218;240
319;119;184;212
332;159;165;173
321;194;168;128
296;220;190;92
263;231;224;71
232;229;264;67
210;219;301;81
195;208;322;101
189;199;332;115
187;199;334;123
191;203;333;119
199;213;328;111
214;223;318;100
232;234;301;91
258;241;277;83
286;239;246;84
314;231;217;98
334;212;194;125
348;190;187;161
352;163;193;196
346;139;214;231
332;119;246;252
310;107;281;263
286;107;318;260
266;115;350;248
250;130;371;229
239;148;386;207
237;164;392;182
236;181;390;164
239;193;388;146
246;203;383;132
254;211;377;117
